	Vectorizer	Result	Model	f1-scores	TranningSize
245	Count	1	NB_Bernoulli	0.9467455621301775	0.9
246	Count	0	NB_Bernoulli	0.8356164383561644	0.9
247	Count	1	NB_Bernoulli	0.8620689655172413	0.9
248	Count	0	NB_Bernoulli	0.8552631578947368	0.9
249	Count	1	NB_Bernoulli	0.869047619047619	0.9
250	Count	0	NB_Bernoulli	0.8082191780821918	0.9
251	Count	1	NB_Bernoulli	0.8390804597701149	0.9
252	Count	0	NB_Bernoulli	0.8137931034482758	0.9
253	Count	1	NB_Bernoulli	0.8457142857142858	0.9
254	Count	0	NB_Bernoulli	0.817391304347826	0.9
255	Count	1	NB_Bernoulli	0.8975609756097561	0.9
256	Count	0	NB_Bernoulli	0.8441558441558441	0.9
257	Count	1	NB_Bernoulli	0.855421686746988	0.9
258	Count	0	NB_Bernoulli	0.9006622516556292	0.9
259	Count	1	NB_Bernoulli	0.9112426035502958	0.9
260	NGram	0	NB_Bernoulli	0.5737704918032787	0.9
261	NGram	1	NB_Bernoulli	0.7373737373737373	0.9
262	NGram	0	NB_Bernoulli	0.6717557251908397	0.9
263	NGram	1	NB_Bernoulli	0.7724867724867726	0.9
264	NGram	0	NB_Bernoulli	0.7878787878787878	0.9
265	NGram	1	NB_Bernoulli	0.851063829787234	0.9
266	NGram	0	NB_Bernoulli	0.6666666666666667	0.9
267	NGram	1	NB_Bernoulli	0.8078817733990148	0.9
268	NGram	0	NB_Bernoulli	0.5585585585585586	0.9
269	NGram	1	NB_Bernoulli	0.7655502392344498	0.9
270	NGram	0	NB_Bernoulli	0.543859649122807	0.9
271	NGram	1	NB_Bernoulli	0.7475728155339806	0.9
272	NGram	0	NB_Bernoulli	0.7419354838709679	0.9
273	NGram	1	NB_Bernoulli	0.836734693877551	0.9
274	NGram	0	NB_Bernoulli	0.8035714285714286	0.9
275	NGram	1	NB_Bernoulli	0.8942307692307692	0.9
276	NGram	0	NB_Bernoulli	0.6615384615384615	0.9
277	NGram	1	NB_Bernoulli	0.7684210526315789	0.9
278	NGram	0	NB_Bernoulli	0.6825396825396824	0.9
279	NGram	1	NB_Bernoulli	0.7938144329896907	0.9
280	Tfidf	0	NB_Bernoulli	0.8662420382165605	0.9
281	Tfidf	1	NB_Bernoulli	0.8711656441717791	0.9
282	Tfidf	0	NB_Bernoulli	0.8749999999999999	0.9
283	Tfidf	1	NB_Bernoulli	0.8749999999999999	0.9
284	Tfidf	0	NB_Bernoulli	0.9403973509933774	0.9
285	Tfidf	1	NB_Bernoulli	0.9467455621301775	0.9
286	Tfidf	0	NB_Bernoulli	0.8356164383561644	0.9
287	Tfidf	1	NB_Bernoulli	0.8620689655172413	0.9
288	Tfidf	0	NB_Bernoulli	0.8552631578947368	0.9
289	Tfidf	1	NB_Bernoulli	0.869047619047619	0.9
290	Tfidf	0	NB_Bernoulli	0.8082191780821918	0.9
291	Tfidf	1	NB_Bernoulli	0.8390804597701149	0.9
292	Tfidf	0	NB_Bernoulli	0.8137931034482758	0.9
293	Tfidf	1	NB_Bernoulli	0.8457142857142858	0.9
294	Tfidf	0	NB_Bernoulli	0.817391304347826	0.9
295	Tfidf	1	NB_Bernoulli	0.8975609756097561	0.9
296	Tfidf	0	NB_Bernoulli	0.8441558441558441	0.9
297	Tfidf	1	NB_Bernoulli	0.855421686746988	0.9
298	Tfidf	0	NB_Bernoulli	0.9006622516556292	0.9
299	Tfidf	1	NB_Bernoulli	0.9112426035502958	0.9
