	Vectorizer	Result	Model	f1-scores	TranningSize
289	Tfidf	1	NB_Gaussian	0.5490196078431373	0.9
290	Tfidf	0	NB_Gaussian	0.6174496644295302	0.9
291	Tfidf	1	NB_Gaussian	0.6666666666666667	0.9
292	Tfidf	0	NB_Gaussian	0.6174496644295301	0.9
293	Tfidf	1	NB_Gaussian	0.6666666666666667	0.9
294	Tfidf	0	NB_Gaussian	0.47058823529411764	0.9
295	Tfidf	1	NB_Gaussian	0.6086956521739131	0.9
296	Tfidf	0	NB_Gaussian	0.6666666666666667	0.9
297	Tfidf	1	NB_Gaussian	0.631578947368421	0.9
298	Tfidf	0	NB_Gaussian	0.7272727272727272	0.9
299	Tfidf	1	NB_Gaussian	0.7469879518072289	0.9
